Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/cnd8ODSbtD3M,Jack Tarrant,Second,Ross Lee,5,15,LOST,76,32,27,100,32,,,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/W6uej9aIOyJM,Luke Jackman,First,Kian Dominguez,1,23,WON,95,55,60,35,60,60,96,40,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/W6uej9aIOyJM,Kian Dominguez,Second,Luke Jackman,1,21,LOST,45,59,81,46,29,46,55,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/W6uej9aIOyJM,Luke Jackman,Second,Kian Dominguez,2,21,LOST,121,42,61,59,100,30,48,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/W6uej9aIOyJM,Kian Dominguez,First,Luke Jackman,2,24,WON,15,54,39,45,100,134,58,56,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/W6uej9aIOyJM,Luke Jackman,First,Kian Dominguez,3,24,WON,55,140,28,41,125,100,6,6,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/W6uej9aIOyJM,Kian Dominguez,Second,Luke Jackman,3,21,LOST,60,60,100,85,81,28,62,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/W6uej9aIOyJM,Luke Jackman,Second,Kian Dominguez,4,27,LOST,120,9,100,46,45,53,56,32,26,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/W6uej9aIOyJM,Kian Dominguez,First,Luke Jackman,4,29,WON,31,59,40,83,81,32,60,50,17,48,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/W6uej9aIOyJM,Luke Jackman,First,Kian Dominguez,5,18,LOST,60,77,100,45,20,85,,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/W6uej9aIOyJM,Kian Dominguez,Second,Luke Jackman,5,16,WON,99,123,97,125,37,20,,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/W6uej9aIOyJM,Luke Jackman,Second,Kian Dominguez,6,18,LOST,41,58,36,22,10,26,,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/W6uej9aIOyJM,Kian Dominguez,First,Luke Jackman,6,20,WON,78,83,45,31,123,97,44,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/3E7Y87zu3cJt,Ryan Howard,Second,Shane Edwards,1,21,WON,57,94,46,100,40,132,32,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/3E7Y87zu3cJt,Shane Edwards,First,Ryan Howard,1,21,LOST,43,97,58,95,41,39,56,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/3E7Y87zu3cJt,Ryan Howard,First,Shane Edwards,2,24,LOST,84,62,59,39,81,40,46,38,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/3E7Y87zu3cJt,Shane Edwards,Second,Ryan Howard,2,22,WON,140,81,45,77,92,30,0,36,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/3E7Y87zu3cJt,Ryan Howard,Second,Shane Edwards,3,12,LOST,43,41,41,28,,,,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/3E7Y87zu3cJt,Shane Edwards,First,Ryan Howard,3,15,WON,60,97,140,83,121,,,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/3E7Y87zu3cJt,Ryan Howard,First,Shane Edwards,4,21,LOST,19,45,26,48,58,84,96,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/3E7Y87zu3cJt,Shane Edwards,Second,Ryan Howard,4,21,WON,57,81,43,58,41,140,81,,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/3E7Y87zu3cJt,Ryan Howard,Second,Shane Edwards,5,24,LOST,41,100,77,58,40,81,33,46,,,,,,,
Ruislip,,,30/05/2025,Last 16,https://www.dartsatlas.com/matches/3E7Y87zu3cJt,Shane Edwards,First,Ryan Howard,5,26,WON,57,58,100,60,140,54,24,4,4,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/iWLfvcZTMqZu,Tamas Nagy,First,Bobby Harwood,1,19,WON,58,85,100,41,60,137,20,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/iWLfvcZTMqZu,Bobby Harwood,Second,Tamas Nagy,1,18,LOST,43,100,100,95,27,81,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/iWLfvcZTMqZu,Tamas Nagy,Second,Bobby Harwood,2,18,LOST,100,60,140,46,47,33,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/iWLfvcZTMqZu,Bobby Harwood,First,Tamas Nagy,2,21,WON,60,81,60,121,45,45,89,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/iWLfvcZTMqZu,Tamas Nagy,First,Bobby Harwood,3,22,WON,140,85,100,45,23,40,36,32,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/iWLfvcZTMqZu,Bobby Harwood,Second,Tamas Nagy,3,21,LOST,83,45,45,22,30,60,60,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/iWLfvcZTMqZu,Tamas Nagy,Second,Bobby Harwood,4,22,WON,82,41,60,46,66,58,120,28,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/iWLfvcZTMqZu,Bobby Harwood,First,Tamas Nagy,4,24,LOST,45,83,41,45,83,40,58,58,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/iWLfvcZTMqZu,Tamas Nagy,First,Bobby Harwood,5,27,WON,41,100,41,23,100,60,78,38,20,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/iWLfvcZTMqZu,Bobby Harwood,Second,Tamas Nagy,5,24,LOST,60,45,60,81,60,60,79,38,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/E8yBhLxUKeYF,John Green,Second,Edgar Smith-Canham,1,21,LOST,45,60,140,45,62,87,32,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/E8yBhLxUKeYF,Edgar Smith-Canham,First,John Green,1,23,WON,55,76,55,55,140,100,12,8,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/E8yBhLxUKeYF,John Green,First,Edgar Smith-Canham,2,32,WON,45,85,26,7,60,105,57,60,36,0,20,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/E8yBhLxUKeYF,Edgar Smith-Canham,Second,John Green,2,30,LOST,43,81,99,41,95,58,52,28,2,0,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/E8yBhLxUKeYF,John Green,Second,Edgar Smith-Canham,3,30,LOST,55,45,41,60,60,60,44,60,44,26,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/E8yBhLxUKeYF,Edgar Smith-Canham,First,John Green,3,31,WON,81,62,92,84,54,120,4,0,0,0,4,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/E8yBhLxUKeYF,John Green,First,Edgar Smith-Canham,4,22,WON,100,100,36,59,60,98,32,16,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/E8yBhLxUKeYF,Edgar Smith-Canham,Second,John Green,4,21,LOST,60,33,61,15,60,78,43,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/E8yBhLxUKeYF,John Green,Second,Edgar Smith-Canham,5,24,WON,140,41,100,140,40,20,12,8,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/E8yBhLxUKeYF,Edgar Smith-Canham,First,John Green,5,24,LOST,45,35,38,30,70,100,40,45,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/E8yBhLxUKeYF,John Green,First,Edgar Smith-Canham,6,21,WON,100,60,30,81,60,100,70,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/E8yBhLxUKeYF,Edgar Smith-Canham,Second,John Green,6,18,LOST,45,41,55,96,45,40,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Alex Clements,Second,Charlie Hardie,1,30,LOST,41,39,19,26,24,41,98,43,41,44,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Charlie Hardie,First,Alex Clements,1,32,WON,47,85,60,45,62,28,45,27,57,0,45,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Alex Clements,First,Charlie Hardie,2,27,WON,45,43,45,100,100,98,30,5,35,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Charlie Hardie,Second,Alex Clements,2,24,LOST,85,26,60,100,140,33,45,0,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Alex Clements,Second,Charlie Hardie,3,21,LOST,60,91,44,54,84,58,39,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Charlie Hardie,First,Alex Clements,3,24,WON,25,55,80,45,45,140,43,68,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Alex Clements,First,Charlie Hardie,4,32,WON,85,60,25,49,32,29,80,31,43,51,16,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Charlie Hardie,Second,Alex Clements,4,30,LOST,11,41,57,45,11,11,45,100,60,56,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Alex Clements,Second,Charlie Hardie,5,27,LOST,42,45,31,46,43,60,45,59,100,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Charlie Hardie,First,Alex Clements,5,30,WON,85,81,60,40,45,59,84,39,0,8,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Alex Clements,First,Charlie Hardie,6,34,WON,125,43,60,60,85,26,54,16,16,0,0,16,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Charlie Hardie,Second,Alex Clements,6,33,LOST,26,80,60,7,66,41,26,25,40,46,18,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Alex Clements,Second,Charlie Hardie,7,27,LOST,59,25,100,52,29,95,45,34,60,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/bWfD3ogkRoPu,Charlie Hardie,First,Alex Clements,7,30,WON,58,60,45,41,100,97,40,50,0,10,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9kdgmssc7FGj,Steve Henry,Second,Ryan Doherty,1,23,WON,60,59,45,100,97,25,107,8,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9kdgmssc7FGj,Ryan Doherty,First,Steve Henry,1,24,LOST,22,77,57,45,53,33,95,31,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9kdgmssc7FGj,Steve Henry,First,Ryan Doherty,2,44,WON,45,43,60,60,45,44,59,59,26,28,24,0,0,0,8
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9kdgmssc7FGj,Ryan Doherty,Second,Steve Henry,2,42,LOST,58,33,20,45,17,58,58,17,37,52,36,0,30,0,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9kdgmssc7FGj,Steve Henry,Second,Ryan Doherty,3,26,WON,46,42,45,60,30,95,72,51,60,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9kdgmssc7FGj,Ryan Doherty,First,Steve Henry,3,27,LOST,39,85,45,96,117,43,36,8,28,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9kdgmssc7FGj,Steve Henry,First,Ryan Doherty,4,27,LOST,60,45,60,44,29,35,40,85,53,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9kdgmssc7FGj,Ryan Doherty,Second,Steve Henry,4,26,WON,41,29,96,97,120,53,40,3,22,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9kdgmssc7FGj,Steve Henry,Second,Ryan Doherty,5,27,WON,31,43,30,60,57,59,121,60,40,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9kdgmssc7FGj,Ryan Doherty,First,Steve Henry,5,27,LOST,47,45,41,45,83,48,95,38,39,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9BFxW8Ej1Nv6,Connor Wagner,Second,Stephen Bardon,1,18,LOST,40,60,60,81,26,48,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9BFxW8Ej1Nv6,Stephen Bardon,First,Connor Wagner,1,21,WON,140,66,100,59,60,52,24,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9BFxW8Ej1Nv6,Connor Wagner,First,Stephen Bardon,2,27,LOST,43,43,100,36,81,46,24,33,37,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9BFxW8Ej1Nv6,Stephen Bardon,Second,Connor Wagner,2,27,WON,100,60,45,85,41,80,78,0,12,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9BFxW8Ej1Nv6,Connor Wagner,Second,Stephen Bardon,3,15,LOST,83,100,95,26,21,,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9BFxW8Ej1Nv6,Stephen Bardon,First,Connor Wagner,3,18,WON,59,40,60,140,140,62,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9BFxW8Ej1Nv6,Connor Wagner,First,Stephen Bardon,4,24,LOST,7,23,60,41,81,140,52,57,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/9BFxW8Ej1Nv6,Stephen Bardon,Second,Connor Wagner,4,22,WON,100,140,85,100,44,16,8,8,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/NWcmKBiukZT9,Paul Upfold,Second,Sam Doherty,1,21,WON,85,82,55,45,100,58,76,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/NWcmKBiukZT9,Sam Doherty,First,Paul Upfold,1,21,LOST,45,41,45,30,21,85,60,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/NWcmKBiukZT9,Paul Upfold,First,Sam Doherty,2,19,WON,60,100,121,100,68,22,30,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/NWcmKBiukZT9,Sam Doherty,Second,Paul Upfold,2,18,LOST,60,41,60,45,45,45,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/NWcmKBiukZT9,Paul Upfold,Second,Sam Doherty,3,30,WON,85,67,85,44,50,60,65,37,6,2,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/NWcmKBiukZT9,Sam Doherty,First,Paul Upfold,3,30,LOST,15,95,21,15,25,59,60,32,47,39,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/NWcmKBiukZT9,Paul Upfold,First,Sam Doherty,4,25,WON,77,59,100,57,125,47,18,0,18,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/NWcmKBiukZT9,Sam Doherty,Second,Paul Upfold,4,24,LOST,60,60,85,60,22,60,45,43,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/Ggql8NPcNocT,Alan Greene,First,James Willcox,1,29,WON,60,45,30,26,40,81,56,43,65,55,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/Ggql8NPcNocT,James Willcox,Second,Alan Greene,1,27,LOST,58,27,40,55,100,41,27,41,38,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/Ggql8NPcNocT,Alan Greene,Second,James Willcox,2,27,LOST,26,26,11,45,45,60,40,40,44,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/Ggql8NPcNocT,James Willcox,First,Alan Greene,2,29,WON,100,60,35,25,82,59,40,23,37,40,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/Ggql8NPcNocT,Alan Greene,First,James Willcox,3,21,LOST,100,22,41,25,41,45,125,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/Ggql8NPcNocT,James Willcox,Second,Alan Greene,3,21,WON,26,81,37,134,49,84,90,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/Ggql8NPcNocT,Alan Greene,Second,James Willcox,4,18,LOST,45,26,85,100,41,41,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/Ggql8NPcNocT,James Willcox,First,Alan Greene,4,21,WON,100,100,58,43,43,133,24,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/Ggql8NPcNocT,Alan Greene,First,James Willcox,5,21,LOST,15,26,27,60,26,140,59,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/Ggql8NPcNocT,James Willcox,Second,Alan Greene,5,19,WON,79,100,43,59,83,97,40,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/CFUHDW1zwH7x,Jono Harding,First,John Mcdermott,1,36,LOST,26,5,40,83,70,25,61,140,31,12,0,4,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/CFUHDW1zwH7x,John Mcdermott,Second,Jono Harding,1,35,WON,100,60,140,49,60,77,7,4,2,0,0,2,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/CFUHDW1zwH7x,Jono Harding,Second,John Mcdermott,2,24,LOST,53,84,85,41,45,46,6,41,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/CFUHDW1zwH7x,John Mcdermott,First,Jono Harding,2,26,WON,41,78,41,100,100,57,68,0,16,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/CFUHDW1zwH7x,Jono Harding,First,John Mcdermott,3,30,LOST,61,123,66,20,40,26,25,45,21,54,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/CFUHDW1zwH7x,John Mcdermott,Second,Jono Harding,3,30,WON,82,121,40,40,42,60,74,10,16,16,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/CFUHDW1zwH7x,Jono Harding,Second,John Mcdermott,4,24,LOST,85,42,60,26,81,28,71,48,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/CFUHDW1zwH7x,John Mcdermott,First,Jono Harding,4,27,WON,36,78,24,21,140,78,81,35,8,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/AytznEbfgH6Y,John Power,First,Josh Hook,1,16,WON,100,43,135,97,88,38,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/AytznEbfgH6Y,Josh Hook,Second,John Power,1,15,LOST,99,60,101,100,58,,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/AytznEbfgH6Y,John Power,Second,Josh Hook,2,12,LOST,100,85,140,40,,,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/AytznEbfgH6Y,Josh Hook,First,John Power,2,15,WON,140,85,140,70,66,,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/AytznEbfgH6Y,John Power,First,Josh Hook,3,18,LOST,60,22,85,55,133,122,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/AytznEbfgH6Y,Josh Hook,Second,John Power,3,17,WON,140,140,83,45,53,40,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/AytznEbfgH6Y,John Power,Second,Josh Hook,4,17,WON,60,140,60,140,89,12,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/AytznEbfgH6Y,Josh Hook,First,John Power,4,18,LOST,15,60,60,96,28,121,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/AytznEbfgH6Y,John Power,First,Josh Hook,5,23,WON,140,60,60,41,100,26,42,32,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/AytznEbfgH6Y,Josh Hook,Second,John Power,5,21,LOST,60,45,43,27,100,100,46,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/AytznEbfgH6Y,John Power,Second,Josh Hook,6,17,WON,100,100,58,43,140,60,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/AytznEbfgH6Y,Josh Hook,First,John Power,6,18,LOST,100,80,41,56,82,90,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/uzEvBPNp5lBT,Rob Message,First,Nahrain Pithyo,1,22,WON,121,41,125,60,60,78,12,4,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/uzEvBPNp5lBT,Nahrain Pithyo,Second,Rob Message,1,21,LOST,21,30,60,41,40,41,43,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/uzEvBPNp5lBT,Rob Message,Second,Nahrain Pithyo,2,21,LOST,140,45,60,41,86,79,30,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/uzEvBPNp5lBT,Nahrain Pithyo,First,Rob Message,2,24,WON,45,67,100,60,36,76,77,40,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/uzEvBPNp5lBT,Rob Message,First,Nahrain Pithyo,3,17,WON,100,45,95,41,140,80,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/uzEvBPNp5lBT,Nahrain Pithyo,Second,Rob Message,3,15,LOST,45,30,45,5,60,,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/uzEvBPNp5lBT,Rob Message,Second,Nahrain Pithyo,4,26,WON,100,26,100,41,25,43,98,35,33,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/uzEvBPNp5lBT,Nahrain Pithyo,First,Rob Message,4,27,LOST,84,58,30,58,45,40,13,80,43,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/uzEvBPNp5lBT,Rob Message,First,Nahrain Pithyo,5,42,LOST,60,140,28,85,82,58,32,0,0,0,0,8,4,0,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/uzEvBPNp5lBT,Nahrain Pithyo,Second,Rob Message,5,41,WON,13,26,66,61,20,41,43,26,140,23,26,0,11,5,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/uzEvBPNp5lBT,Rob Message,Second,Nahrain Pithyo,6,21,WON,60,60,95,60,100,86,40,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/uzEvBPNp5lBT,Nahrain Pithyo,First,Rob Message,6,21,LOST,25,25,45,60,41,67,24,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/KnQGZuqgA6R2,Alan W Todd,Second,Ross Lee,1,42,LOST,20,29,32,37,43,85,44,77,27,47,20,21,17,0,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/KnQGZuqgA6R2,Ross Lee,First,Alan W Todd,1,44,WON,45,40,45,60,22,85,95,93,0,12,0,2,0,0,2
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/KnQGZuqgA6R2,Alan W Todd,First,Ross Lee,2,24,LOST,45,59,36,35,46,75,25,10,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/KnQGZuqgA6R2,Ross Lee,Second,Alan W Todd,2,24,WON,81,137,85,87,91,0,0,20,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/KnQGZuqgA6R2,Alan W Todd,Second,Ross Lee,3,27,LOST,60,45,24,91,15,65,37,80,34,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/KnQGZuqgA6R2,Ross Lee,First,Alan W Todd,3,28,WON,41,60,17,60,30,45,58,100,82,8,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/KnQGZuqgA6R2,Alan W Todd,First,Ross Lee,4,30,LOST,28,7,160,43,66,29,8,26,32,88,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/KnQGZuqgA6R2,Ross Lee,Second,Alan W Todd,4,29,WON,81,77,100,41,54,42,6,80,10,10,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Kyle Todd,First,Jack Tarrant,1,30,LOST,27,45,27,24,84,45,40,13,41,130,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Jack Tarrant,Second,Kyle Todd,1,28,WON,30,46,45,95,40,45,95,39,26,40,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Kyle Todd,Second,Jack Tarrant,2,24,WON,105,80,92,60,46,36,31,51,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Jack Tarrant,First,Kyle Todd,2,24,LOST,31,46,41,95,125,31,37,39,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Kyle Todd,First,Jack Tarrant,3,30,LOST,21,20,45,28,29,21,85,45,43,45,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Jack Tarrant,Second,Kyle Todd,3,29,WON,27,33,40,81,30,40,40,125,45,40,,,,,
