Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17,Throw_18,Throw_19
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,John Barry,Second,Jamie Young,2,15,LOST,60,45,37,140,55,,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,Jamie Young,First,John Barry,2,18,WON,99,43,125,31,99,104,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,John Barry,First,Jamie Young,3,23,WON,100,85,85,65,43,26,57,40,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,Jamie Young,Second,John Barry,3,21,LOST,40,100,80,26,60,79,40,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,John Barry,Second,Jamie Young,4,24,LOST,70,30,60,100,41,40,55,95,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,Jamie Young,First,John Barry,4,27,WON,26,28,43,83,55,140,58,28,40,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,John Barry,First,Jamie Young,5,25,WON,60,100,40,60,25,60,85,31,40,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,Jamie Young,Second,John Barry,5,24,LOST,60,41,45,85,48,68,81,37,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,John Barry,Second,Jamie Young,6,25,WON,41,85,100,30,45,55,90,23,32,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,Jamie Young,First,John Barry,6,27,LOST,41,36,85,81,78,30,58,76,0,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,John Barry,First,Jamie Young,7,27,WON,60,52,40,100,59,60,52,38,40,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,Jamie Young,Second,John Barry,7,24,LOST,28,41,80,62,47,60,100,39,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,John Barry,Second,Jamie Young,8,18,WON,60,140,15,77,180,29,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,Jamie Young,First,John Barry,8,18,LOST,23,81,26,100,44,97,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,John Barry,First,Jamie Young,9,24,WON,30,60,85,85,60,60,57,64,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,Jamie Young,Second,John Barry,9,21,LOST,17,99,41,140,62,82,20,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,John Barry,Second,Jamie Young,10,29,WON,100,7,45,95,29,90,45,67,17,6,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/jAoV0f9LItbP,Jamie Young,First,John Barry,10,30,LOST,40,60,85,45,80,43,60,63,17,0,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,First,Kenta Ishibashi,1,23,WON,81,41,100,60,100,59,40,20,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,Second,Shaun Francome,1,21,LOST,46,22,41,81,32,60,101,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,Second,Kenta Ishibashi,2,21,LOST,125,27,59,96,24,60,54,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,First,Shaun Francome,2,23,WON,121,66,30,98,26,82,30,48,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,First,Kenta Ishibashi,3,25,WON,100,60,55,81,50,43,68,12,32,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,Second,Shaun Francome,3,24,LOST,30,28,36,100,45,45,41,81,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,Second,Kenta Ishibashi,4,27,WON,78,81,85,121,52,44,0,20,20,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,First,Shaun Francome,4,27,LOST,85,24,28,45,28,61,121,61,28,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,First,Kenta Ishibashi,5,21,WON,80,76,23,85,85,100,52,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,Second,Shaun Francome,5,18,LOST,62,26,36,140,40,81,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,Second,Kenta Ishibashi,6,15,LOST,23,85,59,100,125,,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,First,Shaun Francome,6,17,WON,84,98,81,140,58,40,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,First,Kenta Ishibashi,7,27,LOST,58,23,46,60,19,34,36,55,60,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,Second,Shaun Francome,7,27,WON,77,9,100,49,40,83,45,66,32,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,Second,Kenta Ishibashi,8,21,LOST,36,180,24,83,83,55,30,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,First,Shaun Francome,8,22,WON,40,140,26,100,81,74,30,10,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,First,Kenta Ishibashi,9,28,WON,42,43,45,39,95,59,41,42,71,24,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,Second,Shaun Francome,9,27,LOST,41,60,26,22,60,30,140,68,44,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,Second,Kenta Ishibashi,10,21,WON,98,36,41,81,90,139,16,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,First,Shaun Francome,10,21,LOST,45,82,41,60,95,28,78,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,First,Kenta Ishibashi,11,21,LOST,57,42,96,41,46,80,54,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,Second,Shaun Francome,11,20,WON,100,100,60,41,78,66,56,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,Second,Kenta Ishibashi,12,21,LOST,83,83,55,100,40,102,22,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,First,Shaun Francome,12,24,WON,60,100,17,85,80,66,43,50,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,First,Kenta Ishibashi,13,27,LOST,41,39,81,7,83,42,36,41,38,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,Second,Shaun Francome,13,27,WON,99,41,81,41,83,45,21,50,40,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Shaun Francome,Second,Kenta Ishibashi,14,27,WON,80,43,49,45,23,60,140,41,20,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/MAUBtq3v9Mnl,Kenta Ishibashi,First,Shaun Francome,14,27,LOST,45,100,41,81,41,60,97,0,27,,,,,,,,,,
