Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Paul Upfold,First,Darren Evans,5,27,WON,33,55,58,60,40,35,60,100,60,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Darren Evans,Second,Paul Upfold,5,24,LOST,100,30,81,140,31,41,38,20,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Paul Upfold,Second,Darren Evans,6,15,LOST,60,55,32,81,100,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Darren Evans,First,Paul Upfold,6,18,WON,60,85,180,85,31,60,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Paul Upfold,First,Darren Evans,7,27,LOST,46,43,40,42,140,44,60,66,16,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Darren Evans,Second,Paul Upfold,7,27,WON,45,85,100,60,57,82,32,0,40,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Paul Upfold,Second,Darren Evans,8,25,WON,31,140,32,44,40,50,100,24,40,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Darren Evans,First,Paul Upfold,8,27,LOST,80,25,44,43,27,45,60,81,56,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Paul Upfold,First,Darren Evans,9,27,LOST,59,41,60,60,44,38,34,93,52,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Darren Evans,Second,Paul Upfold,9,27,WON,60,100,26,43,98,60,38,36,40,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Paul Upfold,Second,Darren Evans,10,26,WON,60,96,100,55,180,5,1,2,2,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Darren Evans,First,Paul Upfold,10,27,LOST,59,55,40,60,100,59,28,45,35,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Paul Upfold,First,Darren Evans,11,18,LOST,55,85,59,100,52,98,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Darren Evans,Second,Paul Upfold,11,16,WON,45,81,100,95,140,40,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Paul Upfold,Second,Darren Evans,12,20,WON,45,95,100,49,76,96,40,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Darren Evans,First,Paul Upfold,12,21,LOST,100,60,40,42,140,63,24,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Paul Upfold,First,Darren Evans,13,27,WON,43,31,40,72,60,60,41,96,58,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Darren Evans,Second,Paul Upfold,13,24,LOST,60,100,85,45,100,91,0,10,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Paul Upfold,Second,Darren Evans,14,21,WON,100,82,96,97,46,59,21,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/0LrhsqHgKCok,Darren Evans,First,Paul Upfold,14,21,LOST,43,60,100,40,59,83,23,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Daniel O'keeffe,First,Nick Holman,1,21,LOST,22,59,55,17,99,121,88,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Nick Holman,Second,Daniel O'keeffe,1,19,WON,60,50,60,100,100,99,32,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Daniel O'keeffe,Second,Nick Holman,2,15,LOST,45,81,42,65,32,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Nick Holman,First,Daniel O'keeffe,2,18,WON,140,70,45,100,60,86,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Daniel O'keeffe,First,Nick Holman,3,24,LOST,100,140,42,17,85,41,36,20,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Nick Holman,Second,Daniel O'keeffe,3,22,WON,60,70,100,80,100,25,46,20,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Daniel O'keeffe,Second,Nick Holman,4,18,WON,121,60,60,30,180,50,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Nick Holman,First,Daniel O'keeffe,4,18,LOST,64,60,85,125,104,31,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Daniel O'keeffe,First,Nick Holman,5,21,LOST,140,81,120,32,56,52,0,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Nick Holman,Second,Daniel O'keeffe,5,20,WON,140,29,100,140,67,21,4,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Daniel O'keeffe,Second,Nick Holman,6,21,LOST,84,60,60,16,118,85,38,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Nick Holman,First,Daniel O'keeffe,6,23,WON,60,44,78,121,140,18,24,16,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Daniel O'keeffe,First,Nick Holman,7,21,LOST,85,22,140,58,60,60,36,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Nick Holman,Second,Daniel O'keeffe,7,21,WON,140,40,40,100,100,56,25,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Daniel O'keeffe,Second,Nick Holman,8,23,WON,41,100,45,60,139,40,0,76,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Nick Holman,First,Daniel O'keeffe,8,24,LOST,41,44,36,38,82,100,60,68,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Daniel O'keeffe,First,Nick Holman,9,28,WON,60,43,45,60,57,17,60,97,46,16,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Nick Holman,Second,Daniel O'keeffe,9,27,LOST,41,100,83,100,45,62,66,0,0,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Daniel O'keeffe,Second,Nick Holman,10,15,LOST,100,83,83,78,45,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Nick Holman,First,Daniel O'keeffe,10,18,WON,43,100,45,125,81,107,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Daniel O'keeffe,First,Nick Holman,11,18,LOST,45,21,30,85,64,78,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AXMaJZIL43rD,Nick Holman,Second,Daniel O'keeffe,11,16,WON,81,100,140,140,0,40,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,Second,Darren Evans,1,21,LOST,125,60,100,11,41,45,81,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,First,Jono Harding,1,22,WON,43,45,100,85,100,64,24,40,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,First,Darren Evans,2,24,LOST,43,46,59,41,43,55,22,11,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,Second,Jono Harding,2,23,WON,100,41,85,41,100,29,57,48,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,Second,Darren Evans,3,22,WON,100,60,85,58,85,73,24,16,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,First,Jono Harding,3,24,LOST,95,41,60,41,60,92,54,38,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,First,Darren Evans,4,23,WON,60,28,140,45,95,59,31,43,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,Second,Jono Harding,4,21,LOST,95,60,60,41,45,45,44,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,Second,Darren Evans,5,21,LOST,81,30,17,81,39,85,40,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,First,Jono Harding,5,23,WON,30,100,28,60,140,42,41,60,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,First,Darren Evans,6,17,WON,100,95,134,100,63,9,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,Second,Jono Harding,6,15,LOST,60,55,140,45,60,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,Second,Darren Evans,7,18,LOST,26,100,83,70,45,57,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,First,Jono Harding,7,21,WON,140,60,41,21,82,83,74,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,First,Darren Evans,8,30,WON,59,45,59,60,85,100,84,0,0,9,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,Second,Jono Harding,8,27,LOST,60,100,81,60,60,100,12,0,0,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,Second,Darren Evans,9,18,LOST,40,100,100,40,120,54,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,First,Jono Harding,9,19,WON,85,60,100,85,100,31,40,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,First,Darren Evans,10,19,WON,121,100,60,132,40,16,32,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,Second,Jono Harding,10,18,LOST,60,41,100,60,100,100,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,Second,Darren Evans,11,22,WON,60,26,100,76,99,42,58,40,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,First,Jono Harding,11,24,LOST,100,100,13,100,60,56,37,0,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,First,Darren Evans,12,18,LOST,60,100,45,45,100,43,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,Second,Jono Harding,12,17,WON,125,125,60,124,47,20,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,Second,Darren Evans,13,18,LOST,100,26,98,26,8,98,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,First,Jono Harding,13,21,WON,60,121,30,45,121,56,68,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Jono Harding,First,Darren Evans,14,33,LOST,60,26,45,100,55,60,117,6,24,0,0,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/1kJ7fpfkGAmA,Darren Evans,Second,Jono Harding,14,32,WON,60,43,80,60,21,55,40,41,53,32,16,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,First,Paul Upfold,1,31,WON,30,76,93,81,88,33,60,0,20,0,20,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,Second,Daniel O'keeffe,1,30,LOST,140,40,42,84,81,34,0,41,7,0,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,Second,Paul Upfold,2,26,WON,59,55,60,26,43,45,58,95,60,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,First,Daniel O'keeffe,2,27,LOST,39,43,45,60,23,60,57,45,29,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,First,Paul Upfold,3,21,LOST,11,100,95,84,100,44,51,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,Second,Daniel O'keeffe,3,19,WON,140,45,60,100,100,36,20,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,Second,Paul Upfold,4,24,LOST,45,42,60,66,55,97,40,58,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,First,Daniel O'keeffe,4,27,WON,43,67,59,33,22,121,60,80,16,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,First,Paul Upfold,5,18,LOST,28,140,57,60,140,40,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,Second,Daniel O'keeffe,5,18,WON,100,60,95,100,70,76,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,Second,Paul Upfold,6,21,LOST,60,60,60,43,96,44,40,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,First,Daniel O'keeffe,6,23,WON,43,100,51,23,44,100,82,58,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,First,Paul Upfold,7,24,LOST,47,42,45,140,28,35,44,0,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,Second,Daniel O'keeffe,7,24,WON,72,68,28,57,78,84,42,72,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,Second,Paul Upfold,8,33,WON,43,62,59,89,55,95,26,44,0,14,14,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,First,Daniel O'keeffe,8,33,LOST,21,36,41,140,82,82,63,0,18,10,0,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,First,Paul Upfold,9,21,WON,180,80,40,82,79,20,20,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,Second,Daniel O'keeffe,9,18,LOST,81,140,54,140,44,37,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,Second,Paul Upfold,10,21,LOST,134,134,42,57,30,48,26,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,First,Daniel O'keeffe,10,23,WON,60,27,97,92,85,82,18,40,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,First,Paul Upfold,11,19,WON,180,83,44,94,62,6,32,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,Second,Daniel O'keeffe,11,18,LOST,59,98,92,100,44,53,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,Second,Paul Upfold,12,21,LOST,60,100,60,22,39,60,120,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,First,Daniel O'keeffe,12,22,WON,23,99,45,100,60,25,109,40,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,First,Paul Upfold,13,22,WON,80,44,100,40,97,60,60,20,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,Second,Daniel O'keeffe,13,21,LOST,83,68,28,100,58,26,58,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Daniel O'keeffe,Second,Paul Upfold,14,21,LOST,45,60,54,100,59,57,51,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/pXZxtvfJqn3P,Paul Upfold,First,Daniel O'keeffe,14,24,WON,100,85,55,25,55,26,83,72,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Shaun Francome,Second,Darren Evans,1,24,LOST,100,9,59,60,27,60,60,59,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Darren Evans,First,Shaun Francome,1,25,WON,41,81,45,100,60,40,52,42,40,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Shaun Francome,First,Darren Evans,2,25,WON,85,27,30,13,64,118,95,63,6,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Darren Evans,Second,Shaun Francome,2,24,LOST,36,60,140,85,140,20,0,16,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Shaun Francome,Second,Darren Evans,3,29,WON,100,60,40,80,79,84,38,0,12,8,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Darren Evans,First,Shaun Francome,3,30,LOST,45,40,41,85,45,60,21,78,37,33,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Shaun Francome,First,Darren Evans,4,21,WON,60,50,140,38,43,81,89,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Darren Evans,Second,Shaun Francome,4,18,LOST,85,42,30,22,60,65,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Shaun Francome,Second,Darren Evans,5,18,LOST,12,85,85,35,30,85,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Darren Evans,First,Shaun Francome,5,19,WON,81,100,80,125,80,3,32,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Shaun Francome,First,Darren Evans,6,23,WON,48,17,90,83,39,122,62,40,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Darren Evans,Second,Shaun Francome,6,21,LOST,60,17,60,100,60,100,38,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Shaun Francome,Second,Darren Evans,7,18,WON,60,134,43,60,132,72,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Darren Evans,First,Shaun Francome,7,18,LOST,45,85,100,23,46,24,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Shaun Francome,First,Darren Evans,8,23,WON,24,97,100,60,100,42,46,32,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Darren Evans,Second,Shaun Francome,8,21,LOST,59,100,60,43,55,41,26,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Shaun Francome,Second,Darren Evans,9,22,WON,41,60,55,96,76,99,34,40,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Darren Evans,First,Shaun Francome,9,24,LOST,60,60,100,41,45,60,38,65,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Shaun Francome,First,Darren Evans,10,24,WON,41,77,10,55,100,48,80,90,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zFIIYtr22GC4,Darren Evans,Second,Shaun Francome,10,21,LOST,47,55,60,85,100,40,78,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Mike Wallis,First,Paul Upfold,1,24,LOST,66,40,85,72,45,100,19,54,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Paul Upfold,Second,Mike Wallis,1,23,WON,60,60,95,41,70,61,58,56,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Mike Wallis,Second,Paul Upfold,2,19,WON,95,96,140,41,81,22,26,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Paul Upfold,First,Mike Wallis,2,21,LOST,25,27,40,44,30,29,60,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Mike Wallis,First,Paul Upfold,3,25,WON,41,81,85,98,70,42,26,48,10,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Paul Upfold,Second,Mike Wallis,3,24,LOST,81,122,45,77,65,51,20,0,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Mike Wallis,Second,Paul Upfold,4,21,LOST,125,85,55,83,65,50,0,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Paul Upfold,First,Mike Wallis,4,23,WON,77,65,95,84,60,75,13,32,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Mike Wallis,First,Paul Upfold,5,19,WON,43,45,140,26,125,82,40,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Paul Upfold,Second,Mike Wallis,5,18,LOST,27,80,60,83,47,44,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Mike Wallis,Second,Paul Upfold,6,22,WON,30,140,45,90,60,60,56,20,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Paul Upfold,First,Mike Wallis,6,24,LOST,44,30,71,25,17,57,87,27,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Mike Wallis,First,Paul Upfold,7,28,WON,100,45,22,85,41,72,46,40,30,20,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Paul Upfold,Second,Mike Wallis,7,27,LOST,57,95,79,44,40,59,41,61,9,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Mike Wallis,Second,Paul Upfold,8,23,WON,70,55,139,49,60,42,46,40,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Paul Upfold,First,Mike Wallis,8,24,LOST,19,95,57,45,59,47,79,32,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Mike Wallis,First,Paul Upfold,9,24,LOST,100,42,46,66,55,85,83,0,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Paul Upfold,Second,Mike Wallis,9,24,WON,57,59,45,45,46,133,54,62,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Mike Wallis,Second,Paul Upfold,10,23,WON,100,95,95,55,44,21,51,40,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Paul Upfold,First,Mike Wallis,10,24,LOST,57,57,57,45,61,17,47,26,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Mike Wallis,First,Paul Upfold,11,19,WON,60,100,84,45,80,92,40,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zhMHi0hcH4e4,Paul Upfold,Second,Mike Wallis,11,18,LOST,95,31,33,57,54,43,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Shaun Francome,First,Daniel O'keeffe,1,21,WON,34,100,83,100,81,46,57,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Daniel O'keeffe,Second,Shaun Francome,1,18,LOST,30,100,100,26,45,100,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Shaun Francome,Second,Daniel O'keeffe,2,31,WON,40,60,58,29,62,41,133,38,0,20,20,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Daniel O'keeffe,First,Shaun Francome,2,33,LOST,7,60,66,97,18,40,59,32,66,16,20,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Shaun Francome,First,Daniel O'keeffe,3,19,WON,76,100,41,95,78,91,20,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Daniel O'keeffe,Second,Shaun Francome,3,18,LOST,95,60,58,83,94,22,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Shaun Francome,Second,Daniel O'keeffe,4,23,WON,83,60,25,40,77,60,138,18,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Daniel O'keeffe,First,Shaun Francome,4,24,LOST,61,100,42,32,59,42,27,43,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Shaun Francome,First,Daniel O'keeffe,5,18,WON,118,81,60,60,100,82,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Daniel O'keeffe,Second,Shaun Francome,5,15,LOST,43,121,62,26,46,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Shaun Francome,Second,Daniel O'keeffe,6,22,WON,25,85,140,125,27,19,40,40,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Daniel O'keeffe,First,Shaun Francome,6,24,LOST,45,45,83,85,46,59,123,0,,,,,,,,
