Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vdzZFEstPsOm,Ross Lee,First,Luke Jackman,4,21,LOST,85,24,39,45,45,59,21,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/vdzZFEstPsOm,Luke Jackman,Second,Ross Lee,4,21,WON,85,38,80,60,121,57,60,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/rlLW6vVcOY1H,George Bamber,Second,Tomasz Lach,1,23,WON,60,60,85,80,55,127,20,14,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/rlLW6vVcOY1H,Tomasz Lach,First,George Bamber,1,24,LOST,60,24,45,28,45,43,40,100,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/rlLW6vVcOY1H,George Bamber,First,Tomasz Lach,2,28,WON,100,26,39,96,30,96,39,55,0,20,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/rlLW6vVcOY1H,Tomasz Lach,Second,George Bamber,2,27,LOST,81,7,123,41,55,22,43,79,20,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/rlLW6vVcOY1H,George Bamber,Second,Tomasz Lach,3,30,LOST,75,26,42,95,27,95,25,68,32,12,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/rlLW6vVcOY1H,Tomasz Lach,First,George Bamber,3,31,WON,85,60,28,81,22,45,62,31,12,35,40
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/rlLW6vVcOY1H,George Bamber,First,Tomasz Lach,4,27,WON,58,93,100,96,40,26,52,0,36,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/rlLW6vVcOY1H,Tomasz Lach,Second,George Bamber,4,24,LOST,40,66,22,95,95,41,28,82,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/rlLW6vVcOY1H,George Bamber,Second,Tomasz Lach,5,23,WON,100,45,100,28,37,96,37,58,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/rlLW6vVcOY1H,Tomasz Lach,First,George Bamber,5,24,LOST,22,33,7,45,40,41,6,100,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/DNoJnuaiFrXF,Rob Message,Second,Alan Todd,1,20,WON,100,95,45,100,90,31,40,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/DNoJnuaiFrXF,Alan Todd,First,Rob Message,1,21,LOST,45,39,23,7,83,70,70,,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/DNoJnuaiFrXF,Rob Message,First,Alan Todd,2,25,WON,45,60,60,43,43,100,90,40,20,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/DNoJnuaiFrXF,Alan Todd,Second,Rob Message,2,24,LOST,41,85,45,38,85,43,45,24,,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/DNoJnuaiFrXF,Rob Message,Second,Alan Todd,3,27,LOST,80,41,121,99,44,78,33,3,0,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/DNoJnuaiFrXF,Alan Todd,First,Rob Message,3,30,WON,41,3,100,45,81,26,122,27,40,16,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/DNoJnuaiFrXF,Rob Message,First,Alan Todd,4,30,WON,45,28,15,60,60,85,82,54,32,40,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/DNoJnuaiFrXF,Alan Todd,Second,Rob Message,4,27,LOST,41,41,45,70,60,28,55,41,40,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/DNoJnuaiFrXF,Rob Message,Second,Alan Todd,5,27,WON,85,55,60,40,100,41,60,40,20,,
Ruislip,,,25/07/2025,Last 16,https://www.dartsatlas.com/matches/DNoJnuaiFrXF,Alan Todd,First,Rob Message,5,27,LOST,41,83,45,60,85,28,81,26,12,,
