Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/9OtdvPnffAIk,Dylan Loughnane,Second,Bobby Harwood,2,26,WON,60,121,60,45,13,180,11,7,4,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/3Jb64crtzicA,Darren Evans,First,Sam Henig,1,29,WON,45,95,45,81,100,63,20,32,16,4,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/3Jb64crtzicA,Sam Henig,Second,Darren Evans,1,27,LOST,85,81,7,41,41,34,26,100,79,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/3Jb64crtzicA,Darren Evans,Second,Sam Henig,2,21,WON,100,82,100,59,75,45,40,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/3Jb64crtzicA,Sam Henig,First,Darren Evans,2,21,LOST,39,45,33,46,44,58,41,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/jEGU7sJKAfVJ,Nick Holman,First,Bobby Harwood,1,24,WON,60,100,60,81,24,60,108,8,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/jEGU7sJKAfVJ,Bobby Harwood,Second,Nick Holman,1,21,LOST,41,60,26,81,81,36,28,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/jEGU7sJKAfVJ,Nick Holman,Second,Bobby Harwood,2,19,WON,100,100,36,43,140,44,38,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/jEGU7sJKAfVJ,Bobby Harwood,First,Nick Holman,2,21,LOST,100,26,85,45,100,85,20,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/plAyK5rFC76a,Dylan Loughnane,First,Darren Evans,1,24,LOST,140,81,45,45,55,76,39,0,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/plAyK5rFC76a,Darren Evans,Second,Dylan Loughnane,1,23,WON,92,100,25,45,125,46,36,32,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/plAyK5rFC76a,Dylan Loughnane,Second,Darren Evans,2,21,LOST,30,81,41,100,66,85,74,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/plAyK5rFC76a,Darren Evans,First,Dylan Loughnane,2,23,WON,127,100,40,78,68,67,5,16,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/s60NLaxJt37b,Sam Henig,Second,Bobby Harwood,1,24,LOST,28,3,85,58,60,85,11,57,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/s60NLaxJt37b,Bobby Harwood,First,Sam Henig,1,26,WON,85,60,60,100,45,49,65,21,16,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/s60NLaxJt37b,Sam Henig,First,Bobby Harwood,2,24,LOST,84,24,59,52,45,43,19,40,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/s60NLaxJt37b,Bobby Harwood,Second,Sam Henig,2,24,WON,85,95,28,30,83,55,65,60,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/rSnJ3rPT97zn,Nick Holman,Second,Dylan Loughnane,1,18,LOST,41,100,45,60,43,100,,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/rSnJ3rPT97zn,Dylan Loughnane,First,Nick Holman,1,20,WON,95,83,140,80,83,10,10,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/rSnJ3rPT97zn,Nick Holman,First,Dylan Loughnane,2,14,WON,100,81,140,140,40,,,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/rSnJ3rPT97zn,Dylan Loughnane,Second,Nick Holman,2,12,LOST,36,36,30,48,,,,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/rSnJ3rPT97zn,Nick Holman,Second,Dylan Loughnane,3,24,LOST,60,59,41,43,60,100,61,52,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/rSnJ3rPT97zn,Dylan Loughnane,First,Nick Holman,3,26,WON,60,80,100,180,57,17,5,0,2,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/j39fe9DiM10X,Bobby Harwood,Second,Darren Evans,1,24,LOST,60,66,55,11,81,45,95,48,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/j39fe9DiM10X,Darren Evans,First,Bobby Harwood,1,26,WON,30,45,100,140,45,36,41,24,40,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/j39fe9DiM10X,Bobby Harwood,First,Darren Evans,2,30,LOST,65,100,60,41,60,23,11,32,45,22,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/j39fe9DiM10X,Darren Evans,Second,Bobby Harwood,2,29,WON,30,81,25,60,68,22,60,60,57,38,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/qazTlviAGJam,Dylan Loughnane,Second,Sam Henig,1,22,WON,83,140,41,85,28,43,65,16,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/qazTlviAGJam,Sam Henig,First,Dylan Loughnane,1,24,LOST,26,57,58,45,70,19,26,85,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/qazTlviAGJam,Dylan Loughnane,First,Sam Henig,2,13,WON,100,180,81,100,40,,,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/qazTlviAGJam,Sam Henig,Second,Dylan Loughnane,2,12,LOST,24,45,47,121,,,,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/BMpGeoRD9i6g,Darren Evans,Second,Nick Holman,1,15,LOST,58,30,40,45,26,,,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/BMpGeoRD9i6g,Nick Holman,First,Darren Evans,1,17,WON,140,60,100,60,81,60,,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/BMpGeoRD9i6g,Darren Evans,First,Nick Holman,2,30,WON,30,100,40,43,45,60,68,21,38,56,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/BMpGeoRD9i6g,Nick Holman,Second,Darren Evans,2,27,LOST,135,81,45,59,97,44,30,0,2,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/BMpGeoRD9i6g,Darren Evans,Second,Nick Holman,3,18,LOST,58,82,60,45,100,26,,,,,,,,,
Morden,,,21-09-2025,Group 3,https://www.dartsatlas.com/matches/BMpGeoRD9i6g,Nick Holman,First,Darren Evans,3,19,WON,60,40,140,52,59,114,36,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/8aYmaWTToFHI,Warren Upfold,First,James Edghill,1,30,LOST,24,85,41,45,45,100,43,43,16,0,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/8aYmaWTToFHI,James Edghill,Second,Warren Upfold,1,29,WON,91,40,60,60,44,27,39,45,55,40,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/8aYmaWTToFHI,Warren Upfold,Second,James Edghill,2,30,WON,45,33,140,28,91,26,58,60,15,5,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/8aYmaWTToFHI,James Edghill,First,Warren Upfold,2,30,LOST,43,41,44,40,30,97,53,88,33,16,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/8aYmaWTToFHI,Warren Upfold,First,James Edghill,3,18,LOST,40,13,55,60,45,25,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/8aYmaWTToFHI,James Edghill,Second,Warren Upfold,3,16,WON,22,140,96,133,78,32,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/M5oyopxRJ2Pj,Charlie Hardie,Second,John Power,1,18,LOST,41,42,90,9,81,28,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/M5oyopxRJ2Pj,John Power,First,Charlie Hardie,1,20,WON,85,140,55,44,39,58,80,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/M5oyopxRJ2Pj,Charlie Hardie,First,John Power,2,18,LOST,100,60,81,56,81,87,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/M5oyopxRJ2Pj,John Power,Second,Charlie Hardie,2,17,WON,100,44,180,137,30,10,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/kjm1POqIP4Og,Ryan Payne,First,Warren Upfold,1,21,LOST,81,59,57,45,80,44,52,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/kjm1POqIP4Og,Warren Upfold,Second,Ryan Payne,1,21,WON,81,25,45,45,100,150,55,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/kjm1POqIP4Og,Ryan Payne,Second,Warren Upfold,2,18,WON,58,85,100,180,38,40,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/kjm1POqIP4Og,Warren Upfold,First,Ryan Payne,2,18,LOST,140,26,41,100,138,32,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/kjm1POqIP4Og,Ryan Payne,First,Warren Upfold,3,24,WON,58,100,45,85,38,81,46,48,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/kjm1POqIP4Og,Warren Upfold,Second,Ryan Payne,3,21,LOST,43,30,85,11,44,28,100,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/zEmBOflsm0CG,James Edghill,First,Charlie Hardie,1,27,LOST,58,41,58,81,34,73,60,78,10,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/zEmBOflsm0CG,Charlie Hardie,Second,James Edghill,1,26,WON,26,40,60,100,58,42,60,77,38,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/zEmBOflsm0CG,James Edghill,Second,Charlie Hardie,2,28,WON,22,95,45,100,121,24,21,33,24,16,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/zEmBOflsm0CG,Charlie Hardie,First,James Edghill,2,30,LOST,30,45,26,83,60,41,85,74,37,0,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/zEmBOflsm0CG,James Edghill,First,Charlie Hardie,3,27,WON,59,80,41,100,57,57,45,46,16,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/zEmBOflsm0CG,Charlie Hardie,Second,James Edghill,3,24,LOST,44,60,60,121,44,60,27,75,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/XFDWBSv9w4nT,John Power,First,Ryan Payne,1,15,WON,140,45,85,99,132,,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/XFDWBSv9w4nT,Ryan Payne,Second,John Power,1,12,LOST,42,97,60,50,,,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/XFDWBSv9w4nT,John Power,Second,Ryan Payne,2,21,LOST,41,60,95,41,140,81,11,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/XFDWBSv9w4nT,Ryan Payne,First,John Power,2,24,WON,45,27,92,47,125,45,80,40,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/XFDWBSv9w4nT,John Power,First,Ryan Payne,3,19,WON,70,60,80,100,121,38,32,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/XFDWBSv9w4nT,Ryan Payne,Second,John Power,3,18,LOST,60,45,60,59,72,35,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/cwTZld487qrV,Warren Upfold,Second,Charlie Hardie,1,42,WON,54,55,41,136,29,41,70,55,13,3,0,0,0,4,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/cwTZld487qrV,Charlie Hardie,First,Warren Upfold,1,42,LOST,41,40,41,60,55,60,34,12,30,44,44,0,0,17,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/cwTZld487qrV,Warren Upfold,First,Charlie Hardie,2,24,WON,100,64,60,64,38,45,41,89,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/cwTZld487qrV,Charlie Hardie,Second,Warren Upfold,2,21,LOST,60,28,41,22,59,59,42,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/AIbwR9z3rEKX,James Edghill,Second,John Power,1,21,LOST,66,81,55,96,100,43,40,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/AIbwR9z3rEKX,John Power,First,James Edghill,1,24,WON,60,60,100,30,99,60,52,40,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/AIbwR9z3rEKX,James Edghill,First,John Power,2,18,LOST,135,45,40,44,29,100,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/AIbwR9z3rEKX,John Power,Second,James Edghill,2,18,WON,140,66,29,171,76,19,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/rsMxsfNk7ovf,Charlie Hardie,Second,Ryan Payne,1,18,LOST,85,41,59,21,60,40,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/rsMxsfNk7ovf,Ryan Payne,First,Charlie Hardie,1,21,WON,140,60,82,55,69,37,58,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/rsMxsfNk7ovf,Charlie Hardie,First,Ryan Payne,2,27,LOST,30,60,97,25,97,14,30,37,79,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/rsMxsfNk7ovf,Ryan Payne,Second,Charlie Hardie,2,26,WON,42,140,41,60,60,86,42,0,30,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/ZYF7eiW39tAq,John Power,Second,Warren Upfold,1,19,WON,43,140,26,45,100,111,36,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/ZYF7eiW39tAq,Warren Upfold,First,John Power,1,21,LOST,19,43,55,24,45,43,66,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/ZYF7eiW39tAq,John Power,First,Warren Upfold,2,13,WON,140,180,125,46,10,,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/ZYF7eiW39tAq,Warren Upfold,Second,John Power,2,12,LOST,85,100,45,100,,,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/DiIOGyiqcLxQ,Ryan Payne,First,James Edghill,1,27,LOST,21,125,60,100,99,78,0,0,0,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/DiIOGyiqcLxQ,James Edghill,Second,Ryan Payne,1,25,WON,100,21,51,60,137,92,0,0,40,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/DiIOGyiqcLxQ,Ryan Payne,Second,James Edghill,2,16,WON,81,134,134,58,62,32,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/DiIOGyiqcLxQ,James Edghill,First,Ryan Payne,2,18,LOST,121,40,29,86,38,57,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/DiIOGyiqcLxQ,Ryan Payne,First,James Edghill,3,17,WON,40,100,180,70,75,36,,,,,,,,,
Morden,,,21-09-2025,Group 4,https://www.dartsatlas.com/matches/DiIOGyiqcLxQ,James Edghill,Second,Ryan Payne,3,15,LOST,90,58,60,95,180,,,,,,,,,,
