Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/ziBmF2r7zHoQ,Jono Harding,First,Troy Power,6,24,LOST,81,3,60,60,43,27,100,47,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/8da118rPbIw8,Dylan Merrick,Second,Stephen Bardon,1,30,LOST,41,26,24,43,6,94,45,45,41,21,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/8da118rPbIw8,Stephen Bardon,First,Dylan Merrick,1,31,WON,43,46,40,41,41,140,41,53,22,18,16,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/8da118rPbIw8,Dylan Merrick,First,Stephen Bardon,2,18,LOST,81,45,45,79,3,100,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/8da118rPbIw8,Stephen Bardon,Second,Dylan Merrick,2,18,WON,140,85,81,100,55,40,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/8da118rPbIw8,Dylan Merrick,Second,Stephen Bardon,3,36,LOST,41,55,60,60,83,41,47,77,0,21,0,0,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/8da118rPbIw8,Stephen Bardon,First,Dylan Merrick,3,37,WON,23,45,60,55,43,60,140,45,0,0,0,20,10,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/8da118rPbIw8,Dylan Merrick,First,Stephen Bardon,4,27,LOST,45,100,24,41,45,60,26,70,80,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/8da118rPbIw8,Stephen Bardon,Second,Dylan Merrick,4,27,WON,26,55,40,55,30,100,80,55,60,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/7nvgMLrU61nj,John Power,First,Alan Greene,1,22,WON,100,100,125,136,32,4,0,4,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/7nvgMLrU61nj,Alan Greene,Second,John Power,1,21,LOST,45,41,39,8,45,45,60,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/7nvgMLrU61nj,John Power,Second,Alan Greene,2,18,WON,100,44,42,95,140,80,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/7nvgMLrU61nj,Alan Greene,First,John Power,2,18,LOST,45,43,60,41,83,77,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/7nvgMLrU61nj,John Power,First,Alan Greene,3,13,WON,180,96,121,82,22,,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/7nvgMLrU61nj,Alan Greene,Second,John Power,3,12,LOST,60,81,21,58,,,,,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/7nvgMLrU61nj,John Power,Second,Alan Greene,4,24,WON,125,140,28,82,101,17,4,4,,,,,,,,
Ruislip,,,23-11-2025,Last 16,https://www.dartsatlas.com/matches/7nvgMLrU61nj,Alan Greene,First,John Power,4,24,LOST,60,49,45,61,9,33,60,45,,,,,,,,
