Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17,Throw_18
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Cam Crabtree,First,Bradley OConnor,1,16,WON,60,180,85,59,77,40,,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Bradley OConnor,Second,Cam Crabtree,1,15,LOST,58,95,180,136,0,,,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Cam Crabtree,Second,Bradley OConnor,2,15,WON,100,57,140,140,64,,,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Bradley OConnor,First,Cam Crabtree,2,15,LOST,59,39,135,70,38,,,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Cam Crabtree,First,Bradley OConnor,3,17,WON,57,60,140,100,128,16,,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Bradley OConnor,Second,Cam Crabtree,3,15,LOST,43,80,60,140,98,,,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Cam Crabtree,Second,Bradley OConnor,4,12,LOST,60,60,180,43,,,,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Bradley OConnor,First,Cam Crabtree,4,15,WON,180,100,135,36,50,,,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Cam Crabtree,First,Bradley OConnor,5,15,WON,58,96,100,180,67,,,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Bradley OConnor,Second,Cam Crabtree,5,12,LOST,95,100,40,84,,,,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Cam Crabtree,Second,Bradley OConnor,6,16,WON,134,99,58,96,86,28,,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Bradley OConnor,First,Cam Crabtree,6,18,LOST,140,85,44,54,44,96,,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Cam Crabtree,First,Bradley OConnor,7,20,WON,100,57,58,58,140,63,25,,,,,,,,,,,
Redhill,,,07/02/2025,Final,https://www.dartsatlas.com/matches/i1RgfWnC9tVz,Bradley OConnor,Second,Cam Crabtree,7,18,LOST,96,100,81,96,56,52,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/F4MOXI5Xvw4v,Cam Crabtree,First,Kean Evans,1,15,LOST,99,96,99,28,99,,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/F4MOXI5Xvw4v,Kean Evans,Second,Cam Crabtree,1,15,WON,100,100,180,57,64,,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/F4MOXI5Xvw4v,Cam Crabtree,Second,Kean Evans,2,18,WON,40,42,180,99,60,80,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/F4MOXI5Xvw4v,Kean Evans,First,Cam Crabtree,2,18,LOST,45,82,43,100,42,41,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/F4MOXI5Xvw4v,Cam Crabtree,First,Kean Evans,3,17,WON,96,140,133,56,36,40,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/F4MOXI5Xvw4v,Kean Evans,Second,Cam Crabtree,3,15,LOST,100,100,41,60,60,,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/F4MOXI5Xvw4v,Cam Crabtree,Second,Kean Evans,4,18,WON,140,47,125,100,57,32,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/F4MOXI5Xvw4v,Kean Evans,First,Cam Crabtree,4,18,LOST,60,60,77,22,100,78,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/F4MOXI5Xvw4v,Cam Crabtree,First,Kean Evans,5,15,WON,180,98,99,84,40,,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/F4MOXI5Xvw4v,Kean Evans,Second,Cam Crabtree,5,12,LOST,59,60,55,60,,,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/F4MOXI5Xvw4v,Cam Crabtree,Second,Kean Evans,6,15,WON,59,128,99,59,156,,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/F4MOXI5Xvw4v,Kean Evans,First,Cam Crabtree,6,15,LOST,81,100,45,41,40,,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Bradley OConnor,First,Robbie Collins,1,20,WON,180,95,90,27,77,0,32,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Robbie Collins,Second,Bradley OConnor,1,18,LOST,140,60,45,100,60,74,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Bradley OConnor,Second,Robbie Collins,2,15,LOST,140,60,83,121,77,,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Robbie Collins,First,Bradley OConnor,2,18,WON,50,82,78,44,140,107,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Bradley OConnor,First,Robbie Collins,3,17,WON,180,55,87,135,28,16,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Robbie Collins,Second,Bradley OConnor,3,15,LOST,43,134,45,125,84,,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Bradley OConnor,Second,Robbie Collins,4,15,LOST,83,100,125,95,78,,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Robbie Collins,First,Bradley OConnor,4,17,WON,139,140,180,10,24,8,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Bradley OConnor,First,Robbie Collins,5,20,WON,118,100,67,100,83,1,32,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Robbie Collins,Second,Bradley OConnor,5,18,LOST,60,85,94,98,58,58,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Bradley OConnor,Second,Robbie Collins,6,15,WON,60,100,180,134,27,,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Robbie Collins,First,Bradley OConnor,6,15,LOST,44,140,100,52,39,,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Bradley OConnor,First,Robbie Collins,7,18,WON,100,45,98,44,134,80,,,,,,,,,,,,
Redhill,,,07/02/2025,Semi-Final,https://www.dartsatlas.com/matches/znGpFptlnwBK,Robbie Collins,Second,Bradley OConnor,7,15,LOST,46,58,125,40,25,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Darryl Pilgrim,First,Cam Crabtree,1,18,WON,121,85,59,100,100,36,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Cam Crabtree,Second,Darryl Pilgrim,1,15,LOST,93,96,55,100,57,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Darryl Pilgrim,Second,Cam Crabtree,2,15,LOST,22,99,56,140,136,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Cam Crabtree,First,Darryl Pilgrim,2,16,WON,96,58,100,180,51,16,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Darryl Pilgrim,First,Cam Crabtree,3,12,LOST,100,100,59,60,,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Cam Crabtree,Second,Darryl Pilgrim,3,12,WON,180,140,65,116,,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Darryl Pilgrim,Second,Cam Crabtree,4,14,WON,134,140,60,98,69,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Cam Crabtree,First,Darryl Pilgrim,4,15,LOST,82,180,93,96,34,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Darryl Pilgrim,First,Cam Crabtree,5,19,WON,121,96,58,56,60,92,18,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Cam Crabtree,Second,Darryl Pilgrim,5,18,LOST,96,58,60,100,93,46,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Darryl Pilgrim,Second,Cam Crabtree,6,15,LOST,180,81,45,95,68,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Cam Crabtree,First,Darryl Pilgrim,6,16,WON,140,58,123,100,40,40,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Darryl Pilgrim,First,Cam Crabtree,7,12,LOST,180,140,60,41,,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/ocA5OHYM4nWU,Cam Crabtree,Second,Darryl Pilgrim,7,12,WON,140,125,180,56,,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Kean Evans,First,Charlie Sutherland,1,20,WON,100,60,60,100,99,50,32,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Charlie Sutherland,Second,Kean Evans,1,18,LOST,60,60,100,140,60,69,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Kean Evans,Second,Charlie Sutherland,2,24,LOST,60,60,45,45,45,140,44,44,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Charlie Sutherland,First,Kean Evans,2,26,WON,100,100,60,59,94,76,6,0,6,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Kean Evans,First,Charlie Sutherland,3,18,LOST,60,43,41,60,26,60,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Charlie Sutherland,Second,Kean Evans,3,16,WON,140,84,60,100,77,40,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Kean Evans,Second,Charlie Sutherland,4,18,LOST,41,100,55,100,60,100,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Charlie Sutherland,First,Kean Evans,4,20,WON,81,81,41,140,44,58,56,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Kean Evans,First,Charlie Sutherland,5,26,WON,26,100,100,60,26,84,25,40,40,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Charlie Sutherland,Second,Kean Evans,5,24,LOST,59,97,57,60,81,81,19,37,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Kean Evans,Second,Charlie Sutherland,6,20,WON,45,100,42,41,180,61,32,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Charlie Sutherland,First,Kean Evans,6,21,LOST,45,58,13,46,93,44,100,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Kean Evans,First,Charlie Sutherland,7,27,WON,81,60,60,100,41,41,44,34,40,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/PR0a4Nk6HH16,Charlie Sutherland,Second,Kean Evans,7,24,LOST,68,26,41,140,43,97,38,35,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/NV3Ag5KpHexD,Charlie Green,Second,Bradley OConnor,1,24,LOST,60,40,37,42,42,70,21,33,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/NV3Ag5KpHexD,Bradley OConnor,First,Charlie Green,1,25,WON,70,60,100,57,100,82,0,16,16,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/NV3Ag5KpHexD,Charlie Green,First,Bradley OConnor,2,15,LOST,81,139,85,80,96,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/NV3Ag5KpHexD,Bradley OConnor,Second,Charlie Green,2,15,WON,125,58,140,138,40,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/NV3Ag5KpHexD,Charlie Green,Second,Bradley OConnor,3,15,LOST,60,22,25,40,57,,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/NV3Ag5KpHexD,Bradley OConnor,First,Charlie Green,3,17,WON,99,140,59,53,98,52,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/NV3Ag5KpHexD,Charlie Green,First,Bradley OConnor,4,24,LOST,40,59,30,100,58,19,51,132,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/NV3Ag5KpHexD,Bradley OConnor,Second,Charlie Green,4,22,WON,61,83,40,135,61,57,32,32,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/xdnPMP0TsAxv,Robbie Collins,First,Steve Brill,1,23,WON,140,60,56,100,59,61,23,2,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/xdnPMP0TsAxv,Steve Brill,Second,Robbie Collins,1,21,LOST,41,85,140,43,100,72,15,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/xdnPMP0TsAxv,Robbie Collins,Second,Steve Brill,2,21,WON,100,100,28,55,96,42,80,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/xdnPMP0TsAxv,Steve Brill,First,Robbie Collins,2,21,LOST,19,60,100,60,100,88,0,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/xdnPMP0TsAxv,Robbie Collins,First,Steve Brill,3,27,WON,60,40,140,43,100,41,45,16,16,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/xdnPMP0TsAxv,Steve Brill,Second,Robbie Collins,3,24,LOST,26,60,43,100,36,30,100,74,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/xdnPMP0TsAxv,Robbie Collins,Second,Steve Brill,4,18,WON,45,100,100,96,85,75,,,,,,,,,,,,
Redhill,,,07/02/2025,Quarter-Final,https://www.dartsatlas.com/matches/xdnPMP0TsAxv,Steve Brill,First,Robbie Collins,4,18,LOST,41,140,41,66,31,60,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/I9wOIm5qZ6m5,Darryl Pilgrim,Second,Josh Blore,1,18,WON,140,96,133,60,52,20,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/I9wOIm5qZ6m5,Josh Blore,First,Darryl Pilgrim,1,18,LOST,57,140,70,50,60,56,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/I9wOIm5qZ6m5,Darryl Pilgrim,First,Josh Blore,2,17,WON,40,60,97,140,115,49,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/I9wOIm5qZ6m5,Josh Blore,Second,Darryl Pilgrim,2,15,LOST,42,45,28,93,46,,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/I9wOIm5qZ6m5,Darryl Pilgrim,Second,Josh Blore,3,12,WON,140,180,100,81,,,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/I9wOIm5qZ6m5,Josh Blore,First,Darryl Pilgrim,3,12,LOST,121,22,24,26,,,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/I9wOIm5qZ6m5,Darryl Pilgrim,First,Josh Blore,4,14,WON,140,140,180,25,16,,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/I9wOIm5qZ6m5,Josh Blore,Second,Darryl Pilgrim,4,12,LOST,121,82,25,100,,,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/av7zoMHFDi1w,James Ralph,Second,Cam Crabtree,1,18,LOST,123,100,41,41,24,100,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/av7zoMHFDi1w,Cam Crabtree,First,James Ralph,1,21,WON,85,57,96,59,57,59,88,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/av7zoMHFDi1w,James Ralph,First,Cam Crabtree,2,15,LOST,81,60,26,100,100,,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/av7zoMHFDi1w,Cam Crabtree,Second,James Ralph,2,13,WON,180,96,94,91,40,,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/av7zoMHFDi1w,James Ralph,Second,Cam Crabtree,3,12,LOST,41,60,85,60,,,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/av7zoMHFDi1w,Cam Crabtree,First,James Ralph,3,14,WON,51,140,123,137,50,,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/av7zoMHFDi1w,James Ralph,First,Cam Crabtree,4,14,WON,140,180,137,28,16,,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/av7zoMHFDi1w,Cam Crabtree,Second,James Ralph,4,12,LOST,40,82,100,100,,,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/av7zoMHFDi1w,James Ralph,Second,Cam Crabtree,5,18,LOST,83,59,43,24,81,57,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/av7zoMHFDi1w,Cam Crabtree,First,James Ralph,5,19,WON,96,58,60,96,133,38,20,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/4A3O9LO7Clon,Kean Evans,First,Sandor Farkas,1,27,LOST,55,30,140,60,60,100,0,48,0,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/4A3O9LO7Clon,Sandor Farkas,Second,Kean Evans,1,25,WON,81,41,99,47,43,138,36,8,8,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/4A3O9LO7Clon,Kean Evans,Second,Sandor Farkas,2,21,WON,41,100,41,60,100,80,79,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/4A3O9LO7Clon,Sandor Farkas,First,Kean Evans,2,21,LOST,30,66,45,121,26,60,86,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/4A3O9LO7Clon,Kean Evans,First,Sandor Farkas,3,20,WON,100,60,60,180,44,21,36,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/4A3O9LO7Clon,Sandor Farkas,Second,Kean Evans,3,18,LOST,79,81,100,95,32,21,,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/4A3O9LO7Clon,Kean Evans,Second,Sandor Farkas,4,23,WON,60,100,60,45,41,100,37,58,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/4A3O9LO7Clon,Sandor Farkas,First,Kean Evans,4,24,LOST,140,30,43,43,41,47,85,47,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/4A3O9LO7Clon,Kean Evans,First,Sandor Farkas,5,22,WON,60,60,95,100,55,43,48,40,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/4A3O9LO7Clon,Sandor Farkas,Second,Kean Evans,5,21,LOST,100,45,123,84,26,23,40,,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/viSG2qCaRPiV,Charlie Sutherland,Second,Daniel Killick,1,24,WON,60,100,41,42,96,47,75,40,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/viSG2qCaRPiV,Daniel Killick,First,Charlie Sutherland,1,24,LOST,45,45,100,45,45,100,22,83,,,,,,,,,,
Redhill,,,07/02/2025,Last 16,https://www.dartsatlas.com/matches/viSG2qCaRPiV,Charlie Sutherland,First,Daniel Killick,2,21,WON,95,59,85,128,94,20,20,,,,,,,,,,,
