Venue,Division,Season,Date,Round,URL,Player,Opponent,First Thrower,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,James Willcox,Nick Holman,Second,5,18,WON,78,42,119,121,87,54,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,Nick Holman,James Willcox,First,5,18,LOST,39,40,100,60,98,60,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,James Willcox,Nick Holman,First,6,24,WON,91,85,81,129,62,33,15,5,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,Nick Holman,James Willcox,Second,6,21,LOST,60,85,81,180,46,31,14,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,James Willcox,Nick Holman,Second,7,21,LOST,57,68,96,96,80,26,58,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,Nick Holman,James Willcox,First,7,23,WON,100,41,100,55,39,84,42,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,James Willcox,Nick Holman,First,8,27,LOST,39,100,100,56,60,42,79,13,6,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,Nick Holman,James Willcox,Second,8,25,WON,100,100,60,100,60,56,23,0,2,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,James Willcox,Nick Holman,Second,9,15,LOST,80,57,140,140,44,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,Nick Holman,James Willcox,First,9,17,WON,60,41,60,140,180,20,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,James Willcox,Nick Holman,First,10,18,LOST,93,48,100,180,40,30,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,Nick Holman,James Willcox,Second,10,17,WON,83,95,140,140,27,16,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,James Willcox,Nick Holman,Second,11,15,LOST,100,17,54,40,60,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,Nick Holman,James Willcox,First,11,17,WON,80,180,100,22,99,20,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,James Willcox,Nick Holman,First,12,19,WON,60,96,140,59,42,76,28,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,Nick Holman,James Willcox,Second,12,18,LOST,100,100,63,60,100,38,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,James Willcox,Nick Holman,Second,13,17,WON,61,46,134,41,180,39,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,Nick Holman,James Willcox,First,13,18,LOST,100,15,100,100,43,79,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,James Willcox,Nick Holman,First,14,14,WON,140,100,121,100,40,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/FYUoBmxD1Zw6,Nick Holman,James Willcox,Second,14,12,LOST,85,83,140,100,,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,Second,1,35,WON,40,60,26,40,60,45,60,45,60,45,10,10,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,First,1,36,LOST,45,38,30,60,45,58,41,45,59,40,20,0,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,First,2,29,WON,63,83,125,140,74,12,0,2,0,2,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,Second,2,27,LOST,100,30,59,38,60,24,135,15,30,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,Second,3,19,WON,45,30,44,83,139,140,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,First,3,21,LOST,76,43,46,45,26,60,60,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,First,4,27,WON,44,30,79,48,85,61,79,43,32,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,Second,4,24,LOST,60,77,60,59,121,79,0,21,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,Second,5,18,LOST,40,33,60,45,45,49,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,First,5,20,WON,77,83,100,60,41,85,55,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,First,6,24,LOST,44,29,40,41,81,44,30,28,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,Second,6,24,WON,81,81,83,60,118,42,28,8,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,Second,7,25,WON,85,57,140,79,28,28,68,0,16,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,First,7,27,LOST,40,62,30,30,41,140,58,0,60,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,First,8,18,LOST,43,58,85,121,100,19,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,Second,8,18,WON,100,180,60,83,0,78,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,Second,9,19,WON,60,60,100,140,31,78,32,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,First,9,21,LOST,81,40,26,40,44,61,83,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,First,10,21,LOST,37,140,78,90,56,42,48,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,Second,10,19,WON,100,42,77,45,140,65,32,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,Second,11,24,LOST,100,43,96,46,60,70,61,17,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,First,11,27,WON,44,42,60,60,58,82,58,57,40,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,First,12,19,WON,15,140,140,42,84,40,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,Second,12,18,LOST,46,60,85,58,40,23,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Chris King,Jack Brownsmead,Second,13,23,WON,44,117,60,99,95,22,48,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/fKyX0EVMnDVD,Jack Brownsmead,Chris King,First,13,24,LOST,44,60,81,60,96,60,40,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Ryan Payne,Shaun Francome,First,1,24,LOST,95,30,45,55,58,100,26,0,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Shaun Francome,Ryan Payne,Second,1,24,WON,45,39,60,80,86,15,140,36,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Ryan Payne,Shaun Francome,Second,2,21,LOST,85,55,60,60,71,59,51,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Shaun Francome,Ryan Payne,First,2,23,WON,77,100,93,45,41,105,24,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Ryan Payne,Shaun Francome,First,3,18,WON,54,100,45,120,130,52,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Shaun Francome,Ryan Payne,Second,3,15,LOST,140,39,92,40,40,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Ryan Payne,Shaun Francome,Second,4,25,WON,60,59,45,60,45,45,57,120,10,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Shaun Francome,Ryan Payne,First,4,27,LOST,18,115,40,123,45,40,68,32,18,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Ryan Payne,Shaun Francome,First,5,18,WON,91,60,140,100,50,60,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Shaun Francome,Ryan Payne,Second,5,15,LOST,7,100,25,81,43,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Ryan Payne,Shaun Francome,Second,6,21,WON,96,60,26,123,100,56,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Shaun Francome,Ryan Payne,First,6,21,LOST,45,81,30,22,55,81,41,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Ryan Payne,Shaun Francome,First,7,19,WON,100,140,60,46,45,92,18,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Shaun Francome,Ryan Payne,Second,7,18,LOST,60,45,81,81,22,43,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Ryan Payne,Shaun Francome,Second,8,19,WON,125,70,59,72,99,36,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Shaun Francome,Ryan Payne,First,8,21,LOST,60,41,40,60,45,121,94,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Ryan Payne,Shaun Francome,First,9,29,WON,60,45,58,45,100,59,54,75,3,2,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Shaun Francome,Ryan Payne,Second,9,27,LOST,7,64,100,78,100,96,17,0,23,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Ryan Payne,Shaun Francome,Second,10,40,WON,100,93,98,100,47,61,0,0,0,0,0,0,0,2,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/7SAZG6MmtI15,Shaun Francome,Ryan Payne,First,10,42,LOST,41,100,55,58,38,100,69,26,0,0,0,0,12,0,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Paul Upfold,Charlie Green,First,1,29,WON,100,40,41,81,41,98,60,20,0,20,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Charlie Green,Paul Upfold,Second,1,27,LOST,45,21,47,100,41,60,41,82,32,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Paul Upfold,Charlie Green,Second,2,21,LOST,125,47,97,30,84,44,34,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Charlie Green,Paul Upfold,First,2,22,WON,85,100,60,80,100,36,20,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Paul Upfold,Charlie Green,First,3,27,WON,64,118,55,54,60,110,0,2,38,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Charlie Green,Paul Upfold,Second,3,24,LOST,60,60,60,100,81,78,30,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Paul Upfold,Charlie Green,Second,4,30,LOST,44,40,100,97,60,44,44,52,0,10,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Charlie Green,Paul Upfold,First,4,32,WON,140,60,135,100,30,18,0,0,0,14,4,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Paul Upfold,Charlie Green,First,5,17,WON,140,140,81,44,48,48,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Charlie Green,Paul Upfold,Second,5,15,LOST,60,60,138,60,95,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Paul Upfold,Charlie Green,Second,6,15,LOST,60,44,137,82,13,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Charlie Green,Paul Upfold,First,6,16,WON,180,60,26,43,180,12,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Paul Upfold,Charlie Green,First,7,30,LOST,100,60,59,94,45,51,52,0,0,24,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Charlie Green,Paul Upfold,Second,7,28,WON,95,80,23,35,58,100,54,36,10,10,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Paul Upfold,Charlie Green,Second,8,18,LOST,17,85,100,55,60,60,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Charlie Green,Paul Upfold,First,8,19,WON,59,98,180,41,91,14,18,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Paul Upfold,Charlie Green,First,9,19,WON,137,85,64,100,97,0,18,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Charlie Green,Paul Upfold,Second,9,18,LOST,60,100,22,45,43,64,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Paul Upfold,Charlie Green,Second,10,21,LOST,100,23,72,54,55,71,33,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Charlie Green,Paul Upfold,First,10,24,WON,41,40,100,60,123,32,65,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Paul Upfold,Charlie Green,First,11,18,LOST,45,100,81,71,44,85,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Charlie Green,Paul Upfold,Second,11,18,WON,61,141,59,100,120,20,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Paul Upfold,Charlie Green,Second,12,18,LOST,84,100,119,40,54,35,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/x1L9bWx73MPp,Charlie Green,Paul Upfold,First,12,21,WON,134,80,41,100,45,49,52,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,Second,1,18,LOST,100,28,60,119,61,63,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,First,1,21,WON,100,123,45,67,60,58,48,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,First,2,16,WON,180,44,39,138,90,10,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,Second,2,15,LOST,21,65,57,26,42,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,Second,3,21,LOST,57,83,31,78,48,100,36,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,First,3,22,WON,180,26,58,123,89,0,17,8,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,First,4,37,WON,96,80,59,80,45,51,24,34,16,12,0,0,4,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,Second,4,36,LOST,30,134,134,24,59,92,0,21,5,0,0,0,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,Second,5,24,WON,43,77,91,31,42,140,57,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,First,5,24,LOST,100,85,81,83,44,92,0,0,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,First,6,18,LOST,140,122,21,41,43,38,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,Second,6,18,WON,180,77,140,48,36,20,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,Second,7,27,LOST,57,60,60,119,59,82,48,0,8,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,First,7,28,WON,26,59,86,41,83,60,73,48,9,16,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,First,8,23,WON,44,23,125,100,30,53,46,80,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,Second,8,21,LOST,131,85,44,140,61,36,2,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,Second,9,12,LOST,45,85,42,58,,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,First,9,15,WON,134,81,90,45,151,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,First,10,18,LOST,57,47,100,60,44,43,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,Second,10,16,WON,48,86,134,88,121,24,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,Second,11,21,WON,81,115,42,99,80,28,56,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,First,11,21,LOST,25,60,44,100,58,100,74,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,First,12,27,LOST,42,83,36,7,57,30,11,72,43,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,Second,12,25,WON,100,60,100,45,121,55,0,10,10,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Matt Cannon,Shane Edwards,Second,13,21,LOST,57,100,44,40,60,30,95,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/RlaCK7TEareZ,Shane Edwards,Matt Cannon,First,13,22,WON,45,140,51,42,97,42,62,22,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,First,1,25,WON,57,45,95,41,47,43,61,88,24,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,Second,1,24,LOST,66,36,30,59,60,40,47,86,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,Second,2,18,LOST,140,60,85,60,80,68,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,First,2,19,WON,61,100,44,100,58,114,24,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,First,3,20,WON,45,134,76,60,83,87,16,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,Second,3,18,LOST,90,66,95,44,45,85,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,Second,4,26,WON,60,60,57,100,54,58,42,0,70,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,First,4,27,LOST,42,26,52,85,90,60,49,57,8,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,First,5,23,WON,60,45,55,100,91,132,12,6,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,Second,5,21,LOST,30,60,59,58,58,45,60,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,Second,6,18,LOST,45,45,99,38,95,47,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,First,6,21,WON,70,137,75,97,36,36,50,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,First,7,27,LOST,84,59,95,42,56,44,45,44,0,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,Second,7,27,WON,100,45,28,25,123,85,55,35,5,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,Second,8,18,LOST,55,60,85,100,100,69,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,First,8,20,WON,123,58,85,81,134,0,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,First,9,24,WON,45,43,59,140,41,43,58,72,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,Second,9,21,LOST,100,41,54,80,47,46,57,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,Second,10,23,WON,99,40,58,100,43,48,73,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,First,10,24,LOST,45,100,60,36,90,35,39,35,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,First,11,24,LOST,81,140,60,26,98,78,0,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,Second,11,24,WON,39,96,43,42,81,85,47,68,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,Second,12,16,WON,140,100,100,60,69,32,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,First,12,18,LOST,96,27,60,96,84,30,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Ryan Payne,Chris King,First,13,23,WON,97,60,98,60,100,54,16,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/zdKc1aeiGUTb,Chris King,Ryan Payne,Second,13,21,LOST,25,42,42,9,63,60,90,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,Second,1,21,WON,60,85,100,7,60,100,89,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,First,1,21,LOST,97,57,47,36,100,58,70,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,First,2,18,LOST,140,100,140,28,75,16,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,Second,2,16,WON,100,28,58,140,137,38,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,Second,3,18,LOST,60,60,9,82,123,45,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,First,3,21,WON,85,95,98,135,34,18,36,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,First,4,12,LOST,83,81,81,41,,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,Second,4,12,WON,140,180,105,76,,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,Second,5,18,LOST,100,22,100,100,59,60,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,First,5,19,WON,57,66,90,81,135,32,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,First,6,21,LOST,43,140,60,40,94,56,52,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,Second,6,19,WON,180,57,85,43,83,17,36,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,Second,7,15,LOST,100,41,60,140,41,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,First,7,18,WON,140,60,100,177,12,12,,,,,,,,,,
