Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/ImpxUISvqCla,Tamas Nagy,Second,Jason Keen,1,26,WON,15,55,45,41,59,140,75,31,40,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/ImpxUISvqCla,Jason Keen,First,Tamas Nagy,1,27,LOST,31,45,30,60,41,81,12,100,41,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/ImpxUISvqCla,Tamas Nagy,First,Jason Keen,2,27,WON,36,81,91,44,60,43,41,65,40,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/ImpxUISvqCla,Jason Keen,Second,Tamas Nagy,2,24,LOST,28,60,41,85,30,45,41,80,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/ImpxUISvqCla,Tamas Nagy,Second,Jason Keen,3,18,WON,22,46,81,99,100,153,,,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/ImpxUISvqCla,Jason Keen,First,Tamas Nagy,3,18,LOST,40,85,100,41,60,100,,,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/ImpxUISvqCla,Tamas Nagy,First,Jason Keen,4,27,WON,81,41,43,11,120,41,67,56,41,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/ImpxUISvqCla,Jason Keen,Second,Tamas Nagy,4,24,LOST,140,43,81,60,60,21,36,20,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/NUsdsuC4OAhj,Alfie Smith,Second,Ryan Howard,1,21,LOST,40,140,78,83,98,42,0,,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/NUsdsuC4OAhj,Ryan Howard,First,Alfie Smith,1,22,WON,23,140,81,30,123,32,52,20,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/NUsdsuC4OAhj,Alfie Smith,First,Ryan Howard,2,16,WON,60,85,140,135,41,40,,,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/NUsdsuC4OAhj,Ryan Howard,Second,Alfie Smith,2,15,LOST,101,30,34,81,26,,,,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/NUsdsuC4OAhj,Alfie Smith,Second,Ryan Howard,3,18,WON,100,137,60,98,23,83,,,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/NUsdsuC4OAhj,Ryan Howard,First,Alfie Smith,3,18,LOST,46,85,100,96,84,58,,,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/NUsdsuC4OAhj,Alfie Smith,First,Ryan Howard,4,26,WON,140,23,100,60,94,43,0,25,16,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/NUsdsuC4OAhj,Ryan Howard,Second,Alfie Smith,4,24,LOST,36,59,57,58,60,81,34,26,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/NUsdsuC4OAhj,Alfie Smith,Second,Ryan Howard,5,24,LOST,81,28,28,47,100,100,84,17,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/NUsdsuC4OAhj,Ryan Howard,First,Alfie Smith,5,27,WON,60,24,60,100,60,30,82,35,50,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/NUsdsuC4OAhj,Alfie Smith,First,Ryan Howard,6,20,WON,121,60,132,100,68,0,20,,,,,,,,
Ruislip,,,27/06/2025,Last 16,https://www.dartsatlas.com/matches/NUsdsuC4OAhj,Ryan Howard,Second,Alfie Smith,6,18,LOST,43,25,45,60,100,41,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/27nzatK9S3e2,Jimmy Cuthbert,Second,Nick Holman,1,18,LOST,42,44,26,57,12,45,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/27nzatK9S3e2,Nick Holman,First,Jimmy Cuthbert,1,19,WON,100,135,180,46,0,20,20,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/27nzatK9S3e2,Jimmy Cuthbert,First,Nick Holman,2,18,LOST,54,27,140,60,60,80,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/27nzatK9S3e2,Nick Holman,Second,Jimmy Cuthbert,2,18,WON,81,85,85,100,60,90,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/27nzatK9S3e2,Jimmy Cuthbert,Second,Nick Holman,3,18,LOST,78,41,45,140,139,22,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/27nzatK9S3e2,Nick Holman,First,Jimmy Cuthbert,3,19,WON,100,74,32,42,140,77,36,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/27nzatK9S3e2,Jimmy Cuthbert,First,Nick Holman,4,27,WON,100,30,57,60,60,58,88,24,24,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/27nzatK9S3e2,Nick Holman,Second,Jimmy Cuthbert,4,24,LOST,28,45,60,100,77,140,35,12,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/27nzatK9S3e2,Jimmy Cuthbert,Second,Nick Holman,5,18,LOST,40,38,45,60,42,60,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/27nzatK9S3e2,Nick Holman,First,Jimmy Cuthbert,5,21,WON,41,140,41,100,99,64,16,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/cODZe4i9a3UO,Stephen Bardon,First,Jaime Message,1,33,LOST,45,41,140,60,87,56,52,0,0,10,0,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/cODZe4i9a3UO,Jaime Message,Second,Stephen Bardon,1,33,WON,100,26,60,60,45,135,35,0,30,5,5,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/cODZe4i9a3UO,Stephen Bardon,Second,Jaime Message,2,20,WON,60,100,60,81,100,60,40,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/cODZe4i9a3UO,Jaime Message,First,Stephen Bardon,2,21,LOST,30,85,60,55,97,74,80,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/cODZe4i9a3UO,Stephen Bardon,First,Jaime Message,3,19,WON,85,43,134,100,59,40,40,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/cODZe4i9a3UO,Jaime Message,Second,Stephen Bardon,3,18,LOST,26,44,25,100,60,42,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/cODZe4i9a3UO,Stephen Bardon,Second,Jaime Message,4,17,WON,60,100,70,140,91,40,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/cODZe4i9a3UO,Jaime Message,First,Stephen Bardon,4,18,LOST,85,45,15,40,81,22,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/cODZe4i9a3UO,Stephen Bardon,First,Jaime Message,5,24,WON,85,40,140,41,140,50,0,5,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/cODZe4i9a3UO,Jaime Message,Second,Stephen Bardon,5,21,LOST,53,25,100,40,37,27,85,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Lf8SCpOUIEop,Liam Saxon,First,Sam Green,1,18,WON,85,81,100,90,26,119,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Lf8SCpOUIEop,Sam Green,Second,Liam Saxon,1,15,LOST,29,63,42,58,41,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Lf8SCpOUIEop,Liam Saxon,Second,Sam Green,2,20,WON,100,60,60,84,43,104,50,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Lf8SCpOUIEop,Sam Green,First,Liam Saxon,2,21,LOST,26,19,11,81,24,26,67,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Lf8SCpOUIEop,Liam Saxon,First,Sam Green,3,21,WON,85,60,100,140,92,18,6,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Lf8SCpOUIEop,Sam Green,Second,Liam Saxon,3,18,LOST,25,45,121,28,59,71,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Lf8SCpOUIEop,Liam Saxon,Second,Sam Green,4,17,WON,99,100,83,87,88,44,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Lf8SCpOUIEop,Sam Green,First,Liam Saxon,4,18,LOST,41,81,60,28,44,42,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/9arXn1BGniKO,Charlie Green,First,Alan Todd,1,24,WON,59,60,100,60,94,40,56,32,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/9arXn1BGniKO,Alan Todd,Second,Charlie Green,1,21,LOST,22,34,100,60,42,81,64,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/9arXn1BGniKO,Charlie Green,Second,Alan Todd,2,19,WON,140,40,140,41,40,60,40,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/9arXn1BGniKO,Alan Todd,First,Charlie Green,2,21,LOST,38,81,11,36,34,68,25,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/9arXn1BGniKO,Charlie Green,First,Alan Todd,3,20,WON,59,85,140,45,82,80,10,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/9arXn1BGniKO,Alan Todd,Second,Charlie Green,3,18,LOST,81,74,55,125,55,74,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/9arXn1BGniKO,Charlie Green,Second,Alan Todd,4,14,WON,100,87,140,134,40,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/9arXn1BGniKO,Alan Todd,First,Charlie Green,4,15,LOST,82,95,24,55,70,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/m0qZ34WECxc8,Ricky Caves,Second,Teddie Stanford,1,29,WON,100,45,100,55,45,100,36,15,0,5,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/m0qZ34WECxc8,Teddie Stanford,First,Ricky Caves,1,30,LOST,67,171,43,43,76,25,0,51,0,0,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/m0qZ34WECxc8,Ricky Caves,First,Teddie Stanford,2,19,WON,58,140,45,41,137,40,40,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/m0qZ34WECxc8,Teddie Stanford,Second,Ricky Caves,2,18,LOST,22,95,41,124,33,43,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/m0qZ34WECxc8,Ricky Caves,Second,Teddie Stanford,3,30,LOST,100,100,45,100,100,36,10,8,0,0,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/m0qZ34WECxc8,Teddie Stanford,First,Ricky Caves,3,31,WON,83,73,39,42,57,79,12,91,5,0,20,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/m0qZ34WECxc8,Ricky Caves,First,Teddie Stanford,4,20,WON,100,85,125,137,44,0,10,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/m0qZ34WECxc8,Teddie Stanford,Second,Ricky Caves,4,18,LOST,41,12,10,81,45,21,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/m0qZ34WECxc8,Ricky Caves,Second,Teddie Stanford,5,22,WON,45,76,100,60,60,60,80,20,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/m0qZ34WECxc8,Teddie Stanford,First,Ricky Caves,5,24,LOST,62,55,29,27,19,25,13,41,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/5gC6qddeXDoa,Paul Upfold,First,Harry Sheridan,1,30,LOST,60,60,96,60,40,17,60,68,30,0,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/5gC6qddeXDoa,Harry Sheridan,Second,Paul Upfold,1,30,WON,68,52,41,38,66,38,40,50,29,79,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/5gC6qddeXDoa,Paul Upfold,Second,Harry Sheridan,2,33,WON,45,40,41,45,60,55,21,60,40,45,49,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/5gC6qddeXDoa,Harry Sheridan,First,Paul Upfold,2,33,LOST,59,41,25,25,52,7,95,9,60,80,16,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/5gC6qddeXDoa,Paul Upfold,First,Harry Sheridan,3,17,WON,81,120,60,136,64,40,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/5gC6qddeXDoa,Harry Sheridan,Second,Paul Upfold,3,15,LOST,28,34,60,52,65,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/5gC6qddeXDoa,Paul Upfold,Second,Harry Sheridan,4,27,WON,41,95,60,45,140,11,89,0,20,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/5gC6qddeXDoa,Harry Sheridan,First,Paul Upfold,4,27,LOST,38,41,26,26,26,26,60,45,41,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/5gC6qddeXDoa,Paul Upfold,First,Harry Sheridan,5,24,WON,43,40,40,85,100,95,40,58,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/5gC6qddeXDoa,Harry Sheridan,Second,Paul Upfold,5,21,LOST,26,25,30,32,28,26,45,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/72JRHtchW7Pv,Joe Frigot,Second,Brandon Keen,1,21,LOST,60,100,60,30,45,45,81,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/72JRHtchW7Pv,Brandon Keen,First,Joe Frigot,1,24,WON,58,140,44,59,96,56,16,32,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/72JRHtchW7Pv,Joe Frigot,First,Brandon Keen,2,26,WON,45,45,45,46,100,78,54,60,28,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/72JRHtchW7Pv,Brandon Keen,Second,Joe Frigot,2,24,LOST,45,43,57,58,125,39,74,40,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/72JRHtchW7Pv,Joe Frigot,Second,Brandon Keen,3,18,LOST,60,58,60,85,34,80,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/72JRHtchW7Pv,Brandon Keen,First,Joe Frigot,3,21,WON,42,140,55,140,45,63,16,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/72JRHtchW7Pv,Joe Frigot,First,Brandon Keen,4,21,LOST,42,59,60,39,60,100,85,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/72JRHtchW7Pv,Brandon Keen,Second,Joe Frigot,4,19,WON,100,46,140,100,59,32,24,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/72JRHtchW7Pv,Joe Frigot,Second,Brandon Keen,5,18,LOST,59,60,85,97,140,40,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/72JRHtchW7Pv,Brandon Keen,First,Joe Frigot,5,21,WON,58,125,36,70,100,49,63,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/1TpKt1VFUPpn,Craig Searle,Second,Shane Edwards,1,18,WON,100,43,140,37,93,88,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/1TpKt1VFUPpn,Shane Edwards,First,Craig Searle,1,18,LOST,45,59,59,180,48,78,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/1TpKt1VFUPpn,Craig Searle,First,Shane Edwards,2,15,WON,140,58,95,96,112,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/1TpKt1VFUPpn,Shane Edwards,Second,Craig Searle,2,12,LOST,85,100,96,100,,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/1TpKt1VFUPpn,Craig Searle,Second,Shane Edwards,3,12,LOST,144,58,139,30,,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/1TpKt1VFUPpn,Shane Edwards,First,Craig Searle,3,15,WON,140,100,55,180,26,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/1TpKt1VFUPpn,Craig Searle,First,Shane Edwards,4,18,WON,140,140,78,41,38,64,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/1TpKt1VFUPpn,Shane Edwards,Second,Craig Searle,4,15,LOST,26,59,60,60,100,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/1TpKt1VFUPpn,Craig Searle,Second,Shane Edwards,5,15,LOST,125,44,134,100,58,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/1TpKt1VFUPpn,Shane Edwards,First,Craig Searle,5,17,WON,60,180,100,55,74,32,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/1TpKt1VFUPpn,Craig Searle,First,Shane Edwards,6,15,WON,121,86,140,86,68,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/1TpKt1VFUPpn,Shane Edwards,Second,Craig Searle,6,12,LOST,100,40,58,99,,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Ak1UWKb7vxPM,Philip Johnson,Second,John Green,1,24,LOST,25,60,40,45,15,60,41,45,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Ak1UWKb7vxPM,John Green,First,Philip Johnson,1,26,WON,100,43,100,85,83,25,57,4,4,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Ak1UWKb7vxPM,Philip Johnson,First,John Green,2,27,LOST,100,45,60,41,29,43,25,24,19,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Ak1UWKb7vxPM,John Green,Second,Philip Johnson,2,25,WON,45,100,66,26,43,85,40,80,16,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Ak1UWKb7vxPM,Philip Johnson,Second,John Green,3,36,LOST,39,26,26,96,65,53,41,27,80,36,0,6,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Ak1UWKb7vxPM,John Green,First,Philip Johnson,3,37,WON,60,100,41,140,82,38,20,12,4,2,0,0,2,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Ak1UWKb7vxPM,Philip Johnson,First,John Green,4,35,WON,45,81,45,35,22,81,22,9,50,36,35,40,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Ak1UWKb7vxPM,John Green,Second,Philip Johnson,4,33,LOST,85,41,7,45,85,60,58,40,40,8,24,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Ak1UWKb7vxPM,Philip Johnson,Second,John Green,5,28,WON,78,76,41,55,86,40,45,40,36,4,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Ak1UWKb7vxPM,John Green,First,Philip Johnson,5,30,LOST,85,41,100,92,45,98,34,4,0,0,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Ak1UWKb7vxPM,Philip Johnson,First,John Green,6,30,LOST,32,26,22,40,13,13,41,21,41,41,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/Ak1UWKb7vxPM,John Green,Second,Philip Johnson,6,30,WON,41,26,55,30,41,85,87,78,18,40,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/KRaV7mgdOhBt,Alan Greene,Second,John Power,1,24,LOST,27,95,22,100,43,36,58,44,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/KRaV7mgdOhBt,John Power,First,Alan Greene,1,27,WON,60,60,100,100,45,100,0,27,9,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/KRaV7mgdOhBt,Alan Greene,First,John Power,2,18,LOST,58,30,81,41,41,45,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/KRaV7mgdOhBt,John Power,Second,Alan Greene,2,17,WON,180,60,80,100,49,32,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/KRaV7mgdOhBt,Alan Greene,Second,John Power,3,15,LOST,85,42,41,26,17,,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/KRaV7mgdOhBt,John Power,First,Alan Greene,3,17,WON,60,100,100,95,100,46,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/KRaV7mgdOhBt,Alan Greene,First,John Power,4,26,WON,43,95,45,58,66,43,26,70,55,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/KRaV7mgdOhBt,John Power,Second,Alan Greene,4,24,LOST,60,100,55,100,58,92,32,0,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/KRaV7mgdOhBt,Alan Greene,Second,John Power,5,21,LOST,41,60,36,35,60,59,55,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/KRaV7mgdOhBt,John Power,First,Alan Greene,5,22,WON,100,60,60,60,91,58,56,16,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/lGuAYzGb1dX7,Connor Merrick,First,Troy Power,1,24,LOST,55,45,81,30,59,57,58,60,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/lGuAYzGb1dX7,Troy Power,Second,Connor Merrick,1,24,WON,65,55,88,31,46,100,60,56,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/lGuAYzGb1dX7,Connor Merrick,Second,Troy Power,2,21,LOST,100,60,41,41,28,31,50,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/lGuAYzGb1dX7,Troy Power,First,Connor Merrick,2,24,WON,60,58,95,44,26,58,85,75,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/lGuAYzGb1dX7,Connor Merrick,First,Troy Power,3,21,WON,30,85,140,47,58,79,62,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/lGuAYzGb1dX7,Troy Power,Second,Connor Merrick,3,18,LOST,25,131,60,30,97,9,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/lGuAYzGb1dX7,Connor Merrick,Second,Troy Power,4,24,LOST,80,45,81,100,85,24,61,0,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/lGuAYzGb1dX7,Troy Power,First,Connor Merrick,4,25,WON,45,85,85,65,26,57,86,20,32,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/lGuAYzGb1dX7,Connor Merrick,First,Troy Power,5,28,WON,60,60,60,44,96,45,104,8,12,12,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/lGuAYzGb1dX7,Troy Power,Second,Connor Merrick,5,27,LOST,57,58,58,53,9,94,26,57,41,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/lGuAYzGb1dX7,Connor Merrick,Second,Troy Power,6,42,LOST,30,60,40,78,60,33,40,44,38,0,38,30,0,0,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/lGuAYzGb1dX7,Troy Power,First,Connor Merrick,6,43,WON,57,58,85,60,60,82,39,40,12,6,0,0,0,0,2
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/szIpWeQ7oLqq,Edgar Znutins,Second,Ryan Gurney,1,24,WON,100,60,100,60,96,45,30,10,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/szIpWeQ7oLqq,Ryan Gurney,First,Edgar Znutins,1,24,LOST,21,60,28,100,85,95,51,27,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/szIpWeQ7oLqq,Edgar Znutins,First,Ryan Gurney,2,21,WON,60,42,59,100,59,60,121,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/szIpWeQ7oLqq,Ryan Gurney,Second,Edgar Znutins,2,18,LOST,100,100,26,40,41,85,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/szIpWeQ7oLqq,Edgar Znutins,Second,Ryan Gurney,3,18,LOST,100,60,97,60,42,26,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/szIpWeQ7oLqq,Ryan Gurney,First,Edgar Znutins,3,21,WON,43,100,140,68,60,30,60,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/szIpWeQ7oLqq,Edgar Znutins,First,Ryan Gurney,4,21,WON,96,100,60,140,49,16,40,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/szIpWeQ7oLqq,Ryan Gurney,Second,Edgar Znutins,4,18,LOST,100,60,85,55,45,42,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/szIpWeQ7oLqq,Edgar Znutins,Second,Ryan Gurney,5,18,WON,136,43,140,58,94,30,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/szIpWeQ7oLqq,Ryan Gurney,First,Edgar Znutins,5,18,LOST,99,140,26,60,60,76,,,,,,,,,
Ruislip,,,27/06/2025,Last 32,https://www.dartsatlas.com/matches/LXbFrGfEwIsb,Alan W Todd,First,Tamas Nagy,1,27,LOST,26,17,60,24,29,43,43,25,26,,,,,,
